eta_signal,eta_idler,advantage_ratio_numerical_QFI
0.6666666666666667,0.6000000000000001,0.7927927739676478
0.7,0.6000000000000001,0.7962980168729661
0.7333333333333334,0.6000000000000001,0.7999706703570465
0.7666666666666666,0.6000000000000001,0.8038164167637655
0.8,0.6000000000000001,0.807842055819759
0.8333333333333333,0.6000000000000001,0.812054939388996
0.8666666666666667,0.6000000000000001,0.816461801038752
0.8999999999999999,0.6000000000000001,0.8210669161406359
0.9333333333333333,0.6000000000000001,0.8258694929937822
0.9666666666666666,0.6000000000000001,0.8308602009845171
1.0,0.6000000000000001,0.8360168460173607
0.2,0.6333333333333333,0.7905666035953778
0.23333333333333334,0.6333333333333333,0.7930126444241176
0.26666666666666666,0.6333333333333333,0.7957145060899393
0.30000000000000004,0.6333333333333333,0.7986481747297859
0.33333333333333337,0.6333333333333333,0.8017939785456712
0.3666666666666667,0.6333333333333333,0.8051342161481869
0.4,0.6333333333333333,0.8086535735666869
0.43333333333333335,0.6333333333333333,0.8123414488552179
0.4666666666666667,0.6333333333333333,0.8161935993306811
0.5,0.6333333333333333,0.8202114516531398
0.5333333333333333,0.6333333333333333,0.8243996955597985
0.5666666666666667,0.6333333333333333,0.8287638269154477
0.6000000000000001,0.6333333333333333,0.8333087492810038
0.6333333333333333,0.6333333333333333,0.8380385836673941
0.6666666666666667,0.6333333333333333,0.8429572707385218
0.7,0.6333333333333333,0.8480694250990046
0.7333333333333334,0.6333333333333333,0.8533810005541909
0.7666666666666666,0.6333333333333333,0.8588994814933542
0.8,0.6333333333333333,0.8646334555283364
0.8333333333333333,0.6333333333333333,0.8705915168956013
0.8666666666666667,0.6333333333333333,0.8767804871222622
0.8999999999999999,0.6333333333333333,0.8832029349125621
0.9333333333333333,0.6333333333333333,0.8898539761471312
0.9666666666666666,0.6333333333333333,0.8967173803918324
1.0,0.6333333333333333,0.9037611067578398
0.2,0.6666666666666667,0.8201464554690117
0.23333333333333334,0.6666666666666667,0.8239511292259531
0.26666666666666666,0.6666666666666667,0.8280391192869887
0.30000000000000004,0.6666666666666667,0.8323835695804339
0.33333333333333337,0.6666666666666667,0.8369609217924474
0.3666666666666667,0.6666666666666667,0.8417509923149133
0.4,0.6666666666666667,0.8467397896803205
0.43333333333333335,0.6666666666666667,0.8519216430842813
0.4666666666666667,0.6666666666666667,0.8572983385831975
0.5,0.6666666666666667,0.8628759789176751
0.5333333333333333,0.6666666666666667,0.8686616987963519
0.5666666666666667,0.6666666666666667,0.8746616996989526
0.6000000000000001,0.6666666666666667,0.8808808599640552
0.6333333333333333,0.6666666666666667,0.8873234428826562
0.6666666666666667,0.6666666666666667,0.8939942431421891
0.7,0.6666666666666667,0.9008996161795129
0.7333333333333334,0.6666666666666667,0.9080480152742338
0.7666666666666666,0.6666666666666667,0.9154498308207191
0.8,0.6666666666666667,0.9231164602858039
0.8333333333333333,0.6666666666666667,0.9310586235666607
0.8666666666666667,0.6666666666666667,0.9392839780157461
0.8999999999999999,0.6666666666666667,0.9477941047349351
0.9333333333333333,0.6666666666666667,0.9565809628343178
0.9666666666666666,0.6666666666666667,0.9656229460331726
1.0,0.6666666666666667,0.9748806963372703
0.2,0.7,0.8490413199233678
0.23333333333333334,0.7,0.8542671663118997
