phi_rad,classical_fi,mean_counts
2.563539605329271,0.02083909697127154,0.094575846746576
2.569822790636451,0.020498981123113512,0.09429825268827376
2.5761059759436304,0.020158575776598544,0.09402335605296128
2.58238916125081,0.019817968875242366,0.09375116769308699
2.5886723465579897,0.019477249232430993,0.09348169835418128
2.5949555318651694,0.019136506506570554,0.09321495867443227
2.601238717172349,0.018795831175275658,0.09295095918426576
2.6075219024795286,0.01845531450859453,0.09268971030592958
2.613805087786708,0.018115048541270547,0.09243122235308214
2.6200882730938875,0.0177751260440401,0.09217550553038519
2.626371458401067,0.017435640493968875,0.09192256993310104
2.6326546437082468,0.017096686043828458,0.091672425546694
2.6389378290154264,0.016758357490517416,0.0914250822464361
2.645221014322606,0.01642075024253148,0.0911805497970173
2.6515041996297857,0.01608396028648892,0.09093883785216005
2.6577873849369653,0.01574808415271845,0.09069995595423799
2.6640705702441445,0.015413218879917992,0.09046391353389953
2.670353755551324,0.015079461978894045,0.09023071990969513
2.676636940858504,0.014746911395392973,0.09000038428770982
2.6829201261656834,0.014415665472036078,0.08977291576119958
2.689203311472863,0.014085822909372539,0.08954832331023235
2.6954864967800427,0.013757482726064875,0.08932661580133353
2.7017696820872223,0.01343074421822352,0.08910780198713592
2.708052867394402,0.013105706917908038,0.08889189050603424
2.7143360527015816,0.012782470550814119,0.08867888988184411
2.720619238008761,0.012461134993166907,0.08846880852346539
2.7269024233159405,0.012141800227842187,0.08826165472455046
2.73318560862312,0.011824566299739249,0.08805743666317654
2.7394687939302997,0.011509533270429391,0.08785616240152304
2.7457519792374794,0.011196801172106573,0.08765783988555317
2.752035164544659,0.010886469960867411,0.0874624769447003
2.7583183498518387,0.010578639469349385,0.08727008129155876
2.7646015351590183,0.01027340935875736,0.08708066052157958
2.7708847204661975,0.009970879070310001,0.08689422211277037
2.777167905773377,0.009671147776138821,0.08671077342540026
2.7834510910805568,0.009374314329674255,0.08653032170170938
2.7897342763877364,0.009080477215554038,0.08635287406562273
2.796017461694916,0.008789734499090663,0.08617843752246918
2.8023006470020957,0.008502183775336089,0.08600701895870476
2.8085838323092753,0.008217922117782718,0.08583862514164087
2.814867017616455,0.0079370460267412,0.08567326271917702
2.8211502029236346,0.0076596513774365,0.08551093821953855
2.827433388230814,0.007385833367865007,0.08535165805101877
2.8337165735379934,0.007115686466456225,0.08519542850172598
2.839999758845173,0.00684930435958407,0.08504225573933526
2.8462829441523527,0.006586779898973145,0.08489214581084502
2.8525661294595324,0.006328205049046862,0.0847451046423382
2.858849314766712,0.0060736708342647395,0.08460113803874839
2.8651325000738916,0.005823267286497299,0.08446025168363053
2.8714156853810713,0.005577083392487415,0.0843224511389367
2.8776988706882505,0.005335207041447966,0.08418774184479651
2.88398205599543,0.005097724972845949,0.08405612911930214
2.8902652413026098,0.004864722724424118,0.08392761815829873
2.8965484266097894,0.004636284580511231,0.0838022140351789
2.902831611916969,0.004412493520672769,0.08367992170068274
2.9091147972241487,0.004193431168754143,0.08356074598270222
2.9153979825313283,0.0039791777423686565,0.08344469158609061
2.921681167838508,0.0037698120028826915,0.08333176309247678
2.927964353145687,0.003565411205950652,0.08322196496008429
2.934247538452867,0.003366051052652123,0.0831153015235554
2.9405307237600464,0.003171805641283914,0.08301177699377994
2.946813909067226,0.00298274741985898,0.08291139545772912
2.9530970943744057,0.0027989471393644696,0.08281416087829403
2.9593802796815853,0.002620473807830498,0.08272007709412946
2.965663464988765,0.002447394645260928,0.08262914781950206
2.9719466502959446,0.0022797750394768952,0.08254137664414392
2.9782298356031243,0.0021176785029232144,0.08245676703311072
2.9845130209103035,0.001961166630487131,0.08237532232664506
2.990796206217483,0.0018102990583780158,0.0822970457400445
2.9970793915246627,0.001665133424115949,0.08222194036353463
3.0033625768318424,0.0015257253276758367,0.0821500091621471
3.009645762139022,0.0013921282938330053,0.08208125497560259
3.0159289474462017,0.0012643937357548966,0.08201568051819867
3.0222121327533813,0.0011425709198823295,0.08195328837870265
3.028495318060561,0.0010267069321425123,0.08189408102024932
3.03477850336774,0.0009168466455346102,0.08183806078024385
3.0410616886749198,0.0008130326891271875,0.08178522987026936
3.0473448739820994,0.0007153054185054632,0.08173559037599976
3.053628059289279,0.0006237028877044729,0.08168914425711724
3.0599112445964587,0.0005382608226628111,0.08164589334723509
3.0661944299036383,0.0004590125962297497,0.08160583935382514
3.072477615210818,0.0003859892047567699,0.08156898385815047
3.0787608005179976,0.0003192192463026847,0.08153532831520294
3.0850439858251772,0.0002587289004796028,0.08150487405364577
3.0913271711323564,0.00020454190996502342,0.08147762227576108
3.097610356439536,0.0001566795637032945,0.08145357405740236
3.1038935417467157,0.0001151606818176796,0.08143273034795213
3.1101767270538954,8.000160225203134e-05,0.0814150919702843
3.116459912361075,5.1216169159051416e-05,0.08140065962073188
3.1227430976682546,2.8815723049851096e-05,0.08138943386905928
3.1290262829754343,1.2809092717335649e-05,0.08138141515843994
3.135309468282614,3.202588943692573e-06,0.08137660380543887
3.141592653589793,1.216683003407517e-33,0.081375
3.1478758388969728,3.202588943692776e-06,0.08137660380543887
3.1541590242041524,1.2809092717336054e-05,0.08138141515843994
3.160442209511332,2.8815723049851703e-05,0.08138943386905928
3.1667253948185117,5.1216169159052216e-05,0.08140065962073188
3.1730085801256913,8.000160225203235e-05,0.0814150919702843
3.179291765432871,0.00011516068181768085,0.08143273034795213
3.1855749507400506,0.0001566795637032959,0.08145357405740236
3.19185813604723,0.00020454190996502144,0.08147762227576108
3.1981413213544094,0.0002587289004796046,0.08150487405364577
3.204424506661589,0.0003192192463026867,0.08153532831520294
3.2107076919687687,0.00038598920475677213,0.08156898385815047
3.2169908772759483,0.00045901259622975206,0.08160583935382514
